Label	TTR Ratio	Avg Stop Words	Avg Sent Len	contentToNonPOS	Noun	Verb	adjNoun
0	1	1.173913043	10.7	5.689185581	2.747663551	3.093457944	0.46728972
0	0.971962617	1.130841121	16.13333333	2.867519349	7.033057851	3.780991736	0.541322314
0	0.891025641	1.038461538	16.35	2.198851527	7.431192661	5.599388379	0.410295617
0	1	0.826086957	48	2.5	13	15	0.5
0	1	1.666666667	8	2.5	2	1	1
0	1	0.5	3	28.66666667	1.666666667	0.833333333	0
0	0.95	0.9	12.66666667	1.885964912	3.289473684	2.526315789	0.342105263
0	1	1.466666667	10	1.018939394	4.525	1.725	0.525
0	0.949367089	0.670886076	27.4	3.2046869	28.19708029	19.42335766	0.647201946
0	0.97826087	1.086956522	14.28571429	7.254666667	4.28	3.21	0.49
0	0.910569106	1.032520325	25.9	1.907698293	9.173745174	9.138996139	0.543114543
0	0.941176471	0.894117647	11.13333333	3.888423154	5.982035928	2.263473054	0.353293413
1	0.751322751	0.767195767	17.05	4.210356392	6.434017595	3.108504399	0.643206256
0	1	1	2	0	0	0	0
0	1	1.333333333	7	1.333333333	1	2	1
0	0.888888889	1.222222222	11	1.712121212	2.090909091	2.454545455	1
1	1	3.125	11	1.113636364	1.818181818	2.818181818	0.181818182
1	0.828571429	1.2	19.25	1.252087199	3.766233766	4.324675325	0.525974026
1	0.777777778	1.074074074	11.4	2.587719298	2.421052632	4.035087719	0.578947368
1	0.851851852	1.592592593	10.14285714	1.214788732	3.605633803	2.014084507	0.549295775
1	0.62	1.08	10.7	5.279672897	12.31775701	5.448598131	0
1	0.8	1.4	14.93333333	3.313449546	4.303571429	5.808035714	0.583705357
1	0.754098361	1.459016393	15.4	1.401071944	4.564935065	3.314935065	0.506493506
1	1	1	4	1	1	0	1
1	1	1.1	23	1	6	4	1
1	1	1.5	7	1.928571429	2	1.642857143	0
1	1	1.6	5	11.23333333	1	0.666666667	0
1	1	2.666666667	6	1.972222222	1.208333333	2.25	0
1	0.870967742	2.096774194	20.6	1.484627832	4.834951456	6.553398058	0.427184466
1	0.836734694	1.265306122	16.71428571	2.773504274	8.170940171	8.700854701	0.304843305
1	0.85106383	1.489361702	12.6	4.096248196	3.206349206	5.293650794	0.277777778
1	0.806451613	1.483870968	10.4	6.93046398	1.756410256	3.583333333	0.121794872
1	0.805309735	1.345132743	13.8	2.595427958	4.615942029	3.952898551	0.307246377
1	1	5	6	1	0	1	0
1	1	3	8	1.333333333	2	2	0
1	1	1.384615385	16	1.486111111	4.5	5.375	0.875
1	1	1.375	6.333333333	1.684210526	1.578947368	1	0.421052632
1	0.90625	1.46875	22.25	1.655975485	3.662921348	9.078651685	0.101123596
1	0.80952381	1.666666667	11.6	1.250574713	1.655172414	2.275862069	0.310344828
1	0.921052632	1.447368421	14.14285714	2.288888889	4.767676768	4.03030303	0
1	0.882352941	1.764705882	9.7	7.359008346	3.381443299	3.804123711	0.427835052
1	0.833333333	1.348484848	10.66666667	2.564806548	3.45625	3.11875	0.3125
1	0.652173913	1.217391304	10.6	1.391867802	2.070754717	3.25	0.451257862
1	0.857142857	0.428571429	10	1	2	2	1
1	1	1	8	6	4	1	1
1	1	0	1.5	152	1	0	0.666666667
1	1	1	9.666666667	16.97931034	5.379310345	5.379310345	0.896551724
1	0.567567568	1.081081081	20.25	2.136390359	5.938271605	6.518518519	0.703703704
1	0.8	2.7	7.8	24.48547009	0.692307692	3.076923077	0
1	0.803921569	1.254901961	16.85714286	1.948547215	7.347457627	5.805084746	0.194915254
1	0.787878788	1.136363636	14.5	1.549195402	5.220689655	3.220689655	0.493103448
1	0.867346939	1.102040816	14.46666667	2.400288268	5.589861751	3.603686636	0.470046083
1	0.75862069	1.149425287	10.05	8.848092869	4.139303483	3.631840796	0.15920398
1	1	1.285714286	18	0.888888889	3	3	0
1	1	1.4	12	1.75	4	3	0
1	0.916666667	1.583333333	15.5	1.258064516	2.419354839	4.129032258	0.290322581
1	0.764705882	0.823529412	10.33333333	0.778494624	3.935483871	1.290322581	0.64516129
1	0.928571429	1.75	21	1.808201058	4.44047619	8.071428571	0.779761905
1	0.933333333	1.466666667	8.4	1.887301587	1.833333333	2.214285714	0.261904762
1	0.774193548	1.032258065	9.714285714	10.10220588	2.544117647	3.558823529	0.426470588
1	0.788888889	1.522222222	23.8	1.546033119	9.365546218	7.483193277	0.43557423
1	0.848101266	1.291139241	13.13333333	4.778583515	5.700507614	4.837563452	0.398477157
1	0.702380952	1.214285714	9.8	2.87539204	3.076530612	2.68877551	0.361394558
1	1	0	1	152	0	0	0
1	1	1.5	15	0.875	3	2	0.5
1	1	3.75	9.5	1.605263158	1	2.526315789	0
1	1	1.25	12.66666667	1.035087719	2	2.105263158	0.631578947
1	0.769230769	1.846153846	9.25	13.52895753	1.405405405	2.756756757	0.297297297
1	0.75	1.3125	7.4	1.220720721	1.216216216	1.675675676	0.675675676
1	0.70212766	1.574468085	18.14285714	2.626677915	4.346456693	5.25984252	0.380314961
1	0.872727273	1.490909091	14.3	2.9432575	3.853146853	4.692307692	0.31993007
1	0.851485149	0.97029703	13.86666667	1.541464438	4.764423077	3.346153846	0.209134615
0	0.917241379	1.137931034	16	2.363622497	7.13125	4.334375	0.434375
0	1	0.894736842	37	3.285714286	8	7	0.75
0	1	0.625	14	3.333333333	5	3	0
0	1	0.615384615	11	9.581818182	4.772727273	3.818181818	0.636363636
0	1	0.897435897	25	2.61	6.973333333	6.426666667	0.668888889
0	0.948717949	0.615384615	16.5	2.006673882	4.212121212	3.439393939	0.282828283
0	0.967741935	0.612903226	10.2	1.826470588	4.274509804	2.705882353	0
0	0.969072165	1.175257732	31.14285714	3.229376001	13.61009174	9.940366972	0.469011213
0	0.941747573	1.038834951	21.8	4.936416922	9.908256881	6.064220183	0.412844037
0	0.937007874	1.125984252	18.26666667	2.222959522	7.602189781	6.722627737	0.375912409
0	0.969387755	0.928571429	9.7	6.520741286	3.319587629	2.87628866	0.450171821
0	1	1.125	21	1.714285714	2	4	0
0	1	1.625	21	1.5	7	4	0
0	1	1.6	6.5	5.153846154	2.384615385	1.692307692	0.692307692
0	0.9375	1.375	13.66666667	1.702439024	2.829268293	4.926829268	0
0	1	0.653846154	10.75	2.19379845	7.255813953	1.837209302	0.046511628
0	1	1.46875	16	1.182916667	3.6875	3.525	0.225
0	0.972972973	0.77027027	19	5.015960355	8.511278195	3.330827068	0.618421053
0	0.960784314	0.921568627	20.3	1.921850349	9.980295567	6.226600985	0.542692939
0	0.912751678	0.919463087	20.13333333	2.894081305	7.834437086	6.380794702	0.522075055
0	0.94	1.106666667	17	5.001805343	6.282352941	4.735294118	0.328431373
0	1	0.666666667	15	3.666666667	3	2	0.666666667
0	1	1.142857143	15	1.8	5	2	1
0	1	4	5.5	0.795454545	0.818181818	1.818181818	0
0	1	0.7	5.666666667	19.08823529	2.411764706	1.411764706	0
0	1	1.470588235	10.75	1.843410853	1.930232558	3.046511628	0
0	0.956521739	1.347826087	11.8	1.796045198	3.271186441	1.762711864	0.423728814
0	0.9625	1.05	24.42857143	3.54786601	12.35087719	7.087719298	0.434697856
0	0.943396226	0.91509434	21.7	4.582587228	7.506912442	5.175115207	0.315360983
0	0.927927928	0.963963964	15.2	7.645954229	6.25	4.881578947	0.40497076
0	0.922580645	0.870967742	15.4	4.316666171	6.5	4.068181818	0.495670996
0	1	1	6	3	1	0	0.5
0	1	2	6	1.5	0	1	0
0	1	1.666666667	4.5	1.166666667	1	1.333333333	0
0	1	0.954545455	15	1.866666667	3.4	3.4	0.4
0	1	0.757575758	15	14.57777778	5.516666667	3.533333333	0.65
0	1	1.666666667	7.6	13.26315789	1.552631579	1.394736842	0.197368421
0	0.959183673	1.163265306	16.42857143	6.783436853	5.339130435	5.695652174	0.591304348
0	0.962025316	0.64556962	13.6	5.18627451	8.742647059	2.044117647	0.399509804
0	0.909090909	1.009090909	15.33333333	1.967777778	5.97826087	3.247826087	0.576811594
0	0.970588235	0.921568627	10.2	9.710323296	3.490196078	3.411764706	0.352941176
0	1	0.2	6	5	1	2	0
0	1	1.5	46	1.5	7	12	0
0	1	1.222222222	10	9.341666667	1.9	3.8	0.316666667
0	1	1	10.66666667	2.125	2.5	2.8125	0.375
0	1	0.727272727	19.75	2.245931284	12.36708861	7.088607595	0.658227848
0	1	1.311111111	21.8	4.531227946	8.330275229	5.71559633	0.321100917
0	1	1.12	8.142857143	1.683897243	2.543859649	2.245614035	0.789473684
0	1	1.086956522	9.8	4.91601069	4.408163265	4.204081633	0.591836735
0	0.944	0.904	16.26666667	2.42363388	6.713114754	4.618852459	0.350409836
0	0.945736434	0.96124031	13.35	4.704516676	6.041198502	3.531835206	0.5917603
0	1	0.333333333	12	5	8	1	0
0	1	2	8	2	2	1	1
0	0.96875	0.625	26.5	2.044992743	12.73584906	8.094339623	0.849056604
0	0.956521739	0.826086957	15.33333333	11.59057971	9.086956522	4.369565217	0.413043478
0	1	1.217391304	12.75	1.904761905	3.411764706	4.529411765	0.941176471
0	0.9375	0.9375	13.2	2.333333333	5.909090909	3.803030303	0.215909091
0	0.975609756	1.243902439	13.42857143	1.555704933	4.031914894	3.808510638	0.29787234
0	1	0.690140845	12.5	6.627494949	5.448	4.2	0.588
1	0.805084746	1.330508475	19.6	1.571995465	6.292517007	4.404761905	0.582993197
1	0.757142857	1.021428571	14.8	4.16057682	4.216216216	3.773648649	0.572635135
0	1	1.5	5	1	1	1	0
0	1	1.428571429	17	1	5	1	1
0	1	1.166666667	6.5	35.69230769	1	1.769230769	0
0	1	0.958333333	16.33333333	1.852283771	5.755102041	2.632653061	0.224489796
0	0.984615385	0.830769231	30.75	2.30736224	17.19512195	12.87804878	0.732249322
1	0.75	1	10	8.254	3.34	5.1	0.64
1	0.926829268	0.951219512	12.28571429	11.8125969	4.139534884	2.662790698	0.255813953
1	0.8	1.2	7.9	3.358047016	2.518987342	2	0
1	0.846153846	0.961538462	10.6	2.253001715	3.150943396	2.433962264	0.213836478
1	0.737179487	0.846153846	15.1	1.582832399	4.278145695	3.400662252	0.413907285
0	1	2.625	29	1.166666667	4	4	1
1	1	1.6	13	1	2	2	0.5
1	1	4	5	16.4	0	3.6	0
1	1	1	6.666666667	16.7	3.65	3.6	0.9
1	1	2.166666667	5.25	8.654761905	1.142857143	1.952380952	0.30952381
1	1	0.904761905	8.8	2.609090909	2.909090909	2.909090909	0.545454545
1	0.736842105	0.947368421	6.142857143	12.64451827	3.139534884	2.046511628	0.697674419
1	0.850746269	1	13.8	3.07979066	4.398550725	3.550724638	0.557971014
1	0.835294118	1.6	15.13333333	1.345900636	3.273127753	3.629955947	0.374449339
1	0.796747967	1.333333333	14.85	2.605411872	3.057239057	3.996632997	0.186868687
1	1	0.466666667	23	2.142857143	9	2	1
1	1	1.333333333	7	2	1	2	1
1	1	1.166666667	6.5	1.282051282	1.846153846	1.384615385	0.615384615
1	0.95	1.25	15	9.126984127	8.044444444	5.133333333	0.755555556
1	0.925	0.9	19.5	1.849358974	7.282051282	4.564102564	0.897435897
1	0.79245283	1.226415094	24.4	1.792569025	5.106557377	7.606557377	0.696721311
1	0.923076923	1.384615385	13.71428571	2.141666667	4.020833333	5.947916667	0.236111111
1	0.74137931	1.637931034	15.5	1.198670577	2.812903226	4.716129032	0.535483871
1	0.758333333	1.475	20.66666667	2.023245921	5.24516129	6.048387097	0.407795699
1	0.8	0.8	13.4	2.152469794	6.186567164	2.944029851	0.505597015
1	1	1	6	1.5	0	2	0
1	1	1.25	9	1.25	1	3	0
1	1	2.666666667	15.5	2	3.225806452	3.612903226	0
1	1	1.5	9	13.38888889	1.888888889	3.296296296	0
1	1	1.2	15.75	6.716269841	5.031746032	4.984126984	0.396825397
1	0.911764706	1.441176471	16.6	1.540404475	4.397590361	4.807228916	0.602409639
1	0.918918919	1.459459459	15.57142857	2.938182612	3.23853211	5.724770642	0.201834862
1	0.796610169	1.661016949	17.1	1.486816456	5.789473684	7.269005848	0.076023392
1	0.64516129	1.311827957	16.13333333	1.934789453	5.636363636	4.657024793	0.115702479
1	0.701612903	1.153225806	13.85	1.840557457	3.974729242	3.620938628	0.458483755
1	1	1	7	2.5	1	2	1
1	1	1.666666667	10	7	4	2	0
1	1	1.363636364	15	1.28	5.5	4.6	0.9
1	0.941176471	0.705882353	10	2.177777778	4.533333333	2.4	0
1	0.931034483	1.379310345	18.25	1.428812284	5.438356164	4.410958904	0.438356164
1	0.838709677	1.387096774	15.4	2.06149435	3.974025974	5.103896104	0.597402597
1	0.75	1.386363636	16.28571429	2.812034472	5.377192982	6.052631579	0.529824561
1	0.743589744	1.230769231	9.3	4.522171019	2.161290323	3.494623656	0.344086022
1	0.835164835	0.89010989	11.93333333	6.099782744	5.05027933	3.396648045	0.424581006
1	0.817073171	1.43902439	10.5	3.119740537	2.719047619	3.576190476	0.191269841
1	1	2	3	152	0	0	0
1	1	1.888888889	26	1.3	4	5	1
1	1	2.909090909	21.5	0.754382826	1	5	0
1	1	1.727272727	11.33333333	5.585561497	3.970588235	3.529411765	0.794117647
1	0.833333333	1.866666667	23	1.31333612	4.434782609	6.010869565	0.576086957
1	0.846153846	0.903846154	21.4	2.150979083	6.205607477	5.504672897	0.457943925
1	0.852941176	0.852941176	9.571428571	1.452380952	3.582089552	2.597014925	0.298507463
1	0.814814815	0.888888889	11.3	6.409144543	2.699115044	3.486725664	0.199115044
1	0.727272727	1.306818182	14.73333333	2.516752855	4.466063348	4.140271493	0.57239819
0	0.948979592	0.857142857	9.25	5.397842128	4.308108108	2.994594595	0.486486486
1	0.9	0.4	14	1	4	0	1
1	0.8	1.8	14	1.2	0	6	0
1	0.9	0.6	16	1.9125	6.25	4.25	0
1	1	1.625	8.333333333	1.8	3.16	1.84	0
0	1	1.368421053	11.75	1.968085106	2.234042553	3.595744681	0
0	0.946666667	1.053333333	31	1.60437276	9.464516129	8.012903226	0.590322581
0	0.971428571	0.971428571	20.85714286	4.678485093	9.143835616	6.424657534	0.273972603
0	0.977272727	0.988636364	18	4.950638512	9.511111111	6.527777778	0.402777778
0	0.963768116	0.971014493	19.53333333	1.877426814	11.19453925	8.006825939	0.300910125
0	0.909774436	1.07518797	14.15	5.431669234	6.060070671	4.201413428	0.365724382
1	1	1.166666667	15	2.25	4	3	0
0	1	1	18	1.428571429	3	6	0
0	1	0.470588235	13	2.653846154	9.692307692	0.192307692	0.807692308
0	1	1.142857143	11	1.676767677	6.181818182	3.090909091	0.181818182
0	0.970588235	1.029411765	18.25	1.743493151	5.575342466	2.452054795	0.157534247
0	0.982758621	0.844827586	21.6	3.573447508	8.157407407	5.231481481	0.530864198
0	1	0.891891892	10.14285714	1.568715322	4.929577465	2.887323944	0.274647887
0	0.988095238	1.166666667	18.9	1.493781351	9.402116402	5.46031746	0.497354497
0	0.917241379	0.951724138	19.53333333	4.619736862	8.276450512	5.979522184	0.5
0	0.893129771	1.053435115	14.45	3.212829422	5.892733564	5.283737024	0.411764706
0	1	1.4	12	1.25	3	2	0
0	1	0.928571429	29	1.076923077	10	2	1
0	1	1.666666667	8	10.4375	2.8125	1.875	0
0	1	1.315789474	16	1.454166667	3.666666667	3.291666667	0.208333333
0	1	1.2	13.75	1.570707071	3.545454545	2.472727273	0.381818182
0	0.928571429	0.964285714	11.4	1.963659148	5.877192982	2.859649123	0.210526316
0	1	1.03125	9.571428571	3.104477612	5.298507463	3.014925373	0.671641791
0	0.953125	0.84375	12	1.854513889	4.541666667	3.625	0.566666667
0	0.913793103	0.833333333	22.46666667	1.910591189	13.05341246	6.735905045	0.498798926
0	0.972727273	1.118181818	12.25	4.970608756	6.653061224	4.995918367	0.534693878
0	0.916666667	0.833333333	22	1.857142857	3	3	1
0	1	1.333333333	9	2.5	3	2	0
0	1	1.038461538	27.5	1.400318979	16.54545455	8.181818182	0
0	0.96969697	1	22.66666667	2.217647059	10.36764706	8.029411765	0.35
0	0.972972973	1.216216216	21.75	11.78753048	7.275862069	4.264367816	0.465517241
0	1	1.375	8.2	2.215447154	3.56097561	2.731707317	0.37398374
0	0.941176471	0.926470588	19.28571429	5.005514403	6.044444444	5.22962963	0.287037037
0	0.942307692	1.326923077	12.2	5.114543926	4.303278689	3.032786885	0.237704918
0	0.971962617	1.009345794	15.6	3.93170194	5.414529915	3.901709402	0.633190883
0	0.942622951	1.196721311	13.85	3.191218929	6.895306859	5.259927798	0.600481348
0	1	1.133333333	34	2.2	12	7	0
0	1	1.444444444	24	1.875	6	5	0
0	1	1.25	13.5	1.901234568	4.814814815	1	0.469135802
0	1	1	18	10.09876543	6.851851852	6.148148148	0.592592593
0	1	1.4	11	1.617424242	1.909090909	2.545454545	0.136363636
0	1	1.071428571	12	1.63968254	4.9	3.283333333	0.266666667
0	1	1.258064516	10.85714286	3.683114035	4.631578947	2.328947368	0.355263158
0	0.983333333	1.066666667	13.4	3.908602819	7.320895522	3.902985075	0.434328358
0	0.931818182	0.909090909	23.06666667	4.741262626	11.15895954	7.228323699	0.531791908
0	0.907608696	0.875	18	3.233342865	9.816666667	5.319444444	0.360555556
0	1	3	6	4	2	1	0
0	1	0	1	152	0	0	0
0	1	1.4	6	1.402777778	1	1.416666667	0.583333333
0	0.976190476	1.285714286	34	1.341589267	9.549019608	10.25490196	0.620915033
0	0.96875	1.125	35	1.372959184	12.75714286	8.7	0.328571429
0	1	0.888888889	17.4	5.353235419	15.68965517	4.563218391	0.475095785
0	1	0.95	11.85714286	2.147991968	4.21686747	2.807228916	0.493975904
0	0.934782609	1.043478261	20	1.570043651	6.11	4.51	0.5025
0	0.952380952	1	8.866666667	5.898138203	3.030075188	2.338345865	0.293233083
0	0.938931298	0.93129771	13.5	4.962383357	6.033333333	3.066666667	0.632407407
1	0.888888889	1.111111111	19	2.8	5	4	0
1	0.846153846	0.230769231	16	4.333333333	10	1	1
1	1	2	4.5	34.81481481	0.777777778	0.777777778	0
1	0.75	0.5	2	101.6666667	0.333333333	0	0.333333333
1	1	0.947368421	9.5	29.0877193	4.526315789	4.894736842	0.815789474
1	0.877192982	1.245614035	25.6	1.442782738	10.6640625	6.640625	0.7421875
1	0.77027027	1.162162162	24.42857143	1.400190837	7.157894737	5.801169591	0.639376218
1	0.804878049	1.134146341	18.3	3.400221181	5.355191257	4.448087432	0.180327869
1	0.698630137	1.417808219	24.53333333	1.551342227	8.595108696	7.442934783	0.300271739
1	0.686046512	1.174418605	19.3	2.799722843	9.28238342	6.766839378	0.607512953
1	1	1.384615385	37	1.727272727	9	6	1
1	1	0.333333333	4	3	3	0	0
1	1	2.166666667	11.5	1.5	1.956521739	2.47826087	0
1	0.875	0.8125	19.33333333	2.952586207	7.103448276	3.24137931	0.613793103
1	0.906976744	0.76744186	19.25	2.910533911	10.62337662	4.805194805	0.712430427
1	0.848484848	1.272727273	16.2	2.025651578	6.87654321	4.283950617	0.641975309
1	0.75	1.159090909	28.28571429	3.118282262	9.318181818	8.601010101	0.388888889
1	0.830508475	1.118644068	27.2	1.550480769	10.41176471	6.514705882	0.661764706
1	0.869565217	1.130434783	10.26666667	4.545995671	6.538961039	2.974025974	0.146103896
1	0.674641148	1.215311005	24.25	3.020659115	10.64948454	8.682474227	0.531958763
1	0.894736842	1.210526316	45	1.352941176	9	9	0.5
1	1	1	5	4	0	1	0
1	0.875	1.875	12.5	1.228571429	0.76	4.28	0
1	0.914285714	1.4	28.66666667	3.090798787	10.96511628	8.046511628	0.8
1	1	1.818181818	17	1.209150327	3.073529412	8.691176471	0.132352941
1	0.909090909	1.151515152	14.6	0.71083073	2.904109589	3.835616438	0.273972603
1	0.851851852	1.037037037	8.571428571	9.484444444	3.166666667	2.5	0.033333333
1	0.823529412	1.134453782	26.4	1.570295378	8.571969697	8.223484848	0.350378788
1	0.688311688	1.090909091	22.06666667	2.008025083	9.833836858	5.262839879	0.455287009
1	0.75257732	1.154639175	21.95	1.587848893	7.640091116	4.974943052	0.498101746
1	1	1.230769231	29	1.363636364	8	5	1
1	1	3	4	1	0	1	0
1	1	1.5	5	1.6	0	1	0
1	0.956521739	0.869565217	15	1.280555556	6.933333333	1.222222222	0.844444444
1	0.888888889	1.148148148	15	1.364166667	3.916666667	4.183333333	0
1	0.944444444	1.611111111	9.6	2.298611111	2.854166667	3	0
1	0.954545455	1.772727273	9.428571429	1.391414141	2.287878788	3.333333333	0.126262626
1	0.808219178	1.561643836	19.8	1.441258447	5.54040404	6.141414141	0.565656566
1	0.805970149	1.537313433	11.86666667	1.504283404	4.702247191	3.679775281	0.280898876
1	0.698630137	1.219178082	17.85	4.36214932	17.68627451	13.24089636	0.496732026
1	1	1.2	11	1.2	3	2	1
1	0.8	0.8	18	2.4	6	3	1
1	0.833333333	1.25	13.5	6.881481481	3.888888889	6.740740741	0
1	0.925	1.4	33.33333333	1.136439394	9.96	7	0.706666667
1	0.833333333	0.888888889	9	2.520833333	2.194444444	2.666666667	0
1	0.703125	1.390625	32	1.703434066	6.50625	10.5125	0.197916667
1	0.951219512	1.463414634	15.85714286	1.238738739	3.918918919	4.684684685	0.498498498
1	0.684210526	1.00877193	23.6	7.101821655	14.3559322	16.48305085	0.577330508
1	0.8	1.358333333	20.2	1.823221035	5.947194719	5.805280528	0.47689769
1	0.718918919	1.318918919	22.55	4.491173888	11.41019956	11.48115299	0.558093126
1	1	1.5	5	0.666666667	0	2	0
1	1	0	1	152	0	0	0
1	0.947368421	0.842105263	35.5	1.348591549	11.84507042	9.197183099	0.258215962
1	1	1.125	5.666666667	1.137254902	1.764705882	1.411764706	0.470588235
1	0.75	1	6.5	13.46153846	2.115384615	1.423076923	0.423076923
1	0.586206897	0.75862069	10.4	5.058974359	5.115384615	2.269230769	0.692307692
1	0.819672131	1.524590164	23	3.1072403	10.36024845	16.35403727	0.47515528
1	0.930232558	1.534883721	11	5.486363636	3.963636364	5.845454545	0.236363636
1	0.727810651	1.218934911	27.2	2.128802733	10.42156863	7.651960784	0.547794118
1	0.78125	1.4453125	16.65	1.859063609	4.951951952	4.531531532	0.274474474
1	1	1.5	5	0.666666667	1	1	0
1	1	0.777777778	16	1	4	3	0
1	0.771428571	0.8	34	1.377205882	13.57352941	7.191176471	0.838235294
1	0.923076923	1.615384615	11.66666667	1.396734694	1.8	2.4	0
1	0.975	1.75	28.25	1.20483322	6	8.247787611	0.557522124
1	1	1.047619048	9.2	3.731884058	3.326086957	2.108695652	0
0	1	0.783783784	9.714285714	10.91176471	4.808823529	4.558823529	0.475490196
0	1	0.824561404	11.1	5.855855856	4.711711712	3.432432432	0.370870871
0	0.932692308	0.913461538	13.86666667	3.400474092	7.4375	4.552884615	0.401442308
0	0.90960452	0.943502825	17.95	2.26494038	9.905292479	7.95821727	0.423398329
0	1	2	12	2	3	3	0
0	1	1	23	2	3	6	0
0	1	3.666666667	7.5	1.5	0.666666667	1.333333333	0
0	1	0.777777778	5.666666667	28.30588235	1.764705882	2.470588235	0.117647059
0	0.96	0.84	11.5	1.141908213	4.739130435	3.065217391	0.847826087
0	1	0.933333333	12.4	1.680645161	5.903225806	4.080645161	0.137096774
0	1	0.722222222	9.142857143	2.493489583	3.25	2.0625	0.3046875
0	0.928571429	1.285714286	20.6	2.731519074	7.247572816	5.975728155	0.475728155
0	0.952941176	1.082352941	13	5.9002442	5.584615385	4.097435897	0.692307692
0	0.92	0.8	16.75	4.808782011	8.026865672	4.27761194	0.481293532
0	1	1	10	1.666666667	2	2	0
0	1	0.333333333	4	3	1	0	0.5
0	1	1.142857143	9	3.777777778	2.444444444	1.555555556	0
0	0.956521739	0.956521739	15	1.584691358	4.511111111	2.377777778	0.488888889
0	0.974358974	1.025641026	21	1.566442816	6.738095238	4.107142857	0.94047619
0	0.970588235	0.794117647	12.2	1.468579235	7.639344262	2.557377049	0.081967213
0	1	0.891891892	10.57142857	1.993243243	5.081081081	4.162162162	0.310810811
0	0.939759036	1.072289157	17.9	3.685009311	6.597765363	5.56424581	0.745810056
0	0.941176471	1.279411765	10.8	4.400440249	3.975308642	4.62962963	0.413580247
0	0.970588235	0.948529412	13.95	2.045404506	6.856630824	4.215053763	0.415770609
0	1	1.5	7	2	2	2	0
0	1	1	8	0.6	2	0	0
0	1	0.714285714	12.5	1.506666667	6.04	2	0.42
0	1	0.714285714	8.666666667	1.397435897	3	1.076923077	0
0	1	1.117647059	19.5	1.487179487	5.628205128	5.256410256	0.512820513
0	1	1.095238095	8.8	9.414772727	2.227272727	3.386363636	0.522727273
0	0.958333333	1.5	9	16.43537415	2.682539683	2.142857143	0.23015873
0	0.946902655	1.079646018	24.6	2.004530609	16.95934959	12.23577236	0.545731707
0	0.980582524	0.844660194	13.33333333	2.979572344	5.06	2.425	0.545416667
0	0.905325444	0.934911243	17.25	5.270570299	9.098550725	5.48115942	0.351449275
0	1	0.6	8	5	2	1	1
0	1	1.4375	39	1	8	6	1
0	0.939393939	0.787878788	30.5	1.521311475	9.295081967	5.360655738	0.393442623
0	1	1.117647059	12.66666667	1.154135338	3.973684211	3.763157895	0.118421053
0	0.981481481	1.037037037	28.25	1.643154607	12.62831858	7	0.716814159
0	1	0.578947368	6.4	20.83333333	5.375	3.59375	0.71875
0	0.984848485	0.939393939	19.42857143	7.139532872	8.169117647	4.654411765	0.430147059
0	0.96875	0.90625	12.7	6.663776403	4.984251969	4.976377953	0.551181102
0	0.965986395	0.761904762	17.8	2.598038167	10.24344569	4.779026217	0.36329588
0	0.91	1.025	21.25	2.758754685	11.58352941	6.209411765	0.496078431
0	1	1.333333333	23	1.625	5	5	1
0	1	0.333333333	4	3	2	1	0
0	1	0.692307692	11.5	2.855072464	5.260869565	1.652173913	0.652173913
0	1	0.857142857	13.66666667	1.766260163	4.170731707	5.707317073	0.951219512
0	0.954545455	1.454545455	14.75	1.437288136	7.016949153	3.06779661	0.728813559
0	0.928571429	1.160714286	24.8	1.676341909	9.814516129	8	0.717741935
0	1	0.953846154	19.57142857	1.810827251	8.182481752	4.948905109	0.458029197
0	0.888888889	0.777777778	16.8	1.532545133	7.166666667	4.833333333	0.291666667
0	0.989690722	1.350515464	16.2	7.166580867	6.962962963	4.987654321	0.45473251
0	0.956521739	1.141304348	10.3	18.99648636	3.970873786	4.04368932	0.330097087
0	0.947368421	0.473684211	29	1.333333333	9	5	0.5
0	1	0.48	37	2.5	12	7	1
0	1	0.571428571	16.5	2.888888889	4	5.212121212	0.601010101
0	1	1	8.666666667	1.40224359	1.307692308	2	0.5
0	1	1.214285714	8.25	6.090909091	2.666666667	1.696969697	0
0	1	0.483870968	10	18.64	4.4	2.04	0.57
0	0.968253968	0.825396825	17.28571429	1.785414585	5.537190083	3.644628099	0.314049587
0	0.948051948	1.051948052	16.8	1.816326531	6.119047619	4.31547619	0.572420635
1	0.821782178	0.653465347	11.2	6.583994709	6.619047619	2.714285714	0.386904762
1	0.692982456	1.49122807	15.35	3.008127811	6.159609121	5.482084691	0.357220413
1	1	0.833333333	11	4	5	2	1
1	1	2	6	2	1	2	0
1	1	1.5	2.5	61.1	0.4	0.6	0
1	0.857142857	0.523809524	11	1.372294372	3.545454545	2.636363636	0.818181818
1	0.791666667	0.75	11.25	1.23968254	2.444444444	1.666666667	0
1	0.806451613	1	12.8	6.408463542	6.171875	3.453125	0.921875
1	0.75	1.025	12.57142857	8.345170455	3.397727273	4.420454545	0.698863636
1	0.614285714	1.014285714	15	5.133174603	4.813333333	4.22	0.471111111
1	0.670103093	0.907216495	12.8	2.765978323	5.598958333	2.28125	0.550347222
1	0.708333333	1.241666667	14.15	4.290370447	5.530035336	4.667844523	0.196113074
1	1	1.333333333	7	2	1	2	0
1	1	1.5	20	2	5	4	0
1	1	2.5	4	2.25	0.625	1	0
1	0.916666667	1.166666667	18.66666667	2.430357143	4.464285714	5.678571429	0.464285714
1	0.857142857	1.642857143	10.25	1.25203252	3.731707317	2.097560976	0.536585366
